5/20/2014 9:29:13	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Joao Plata (F)
5/20/2014 9:30:16	Nick Rimando (GK), Chris Schuler (D), Aaron Maund (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:30:33	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:32:17	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Joao Plata (F)
5/20/2014 9:32:49	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 9:37:38	Nick Rimando (GK), Chris Schuler (D), Aaron Maund (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 9:37:46	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:40:00	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 9:43:09	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Sebastian Velasquez (M), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:43:05	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 9:43:35	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:44:44	Nick Rimando (GK), Chris Schuler (D), Aaron Maund (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Cole Grossman (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:49:04	Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 9:52:50	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 9:54:10	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 9:55:47	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 9:56:28	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 9:56:34	Nick Rimando (GK), Chris Schuler (D), Kwame Watson-Siriboe (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
